x <T> <P>
30.3 903.74 955
30.3 903.74 955
30.3 903.76 954
30.3 903.77 954
30.3 903.76 954
30.3 903.76 954
30.3 903.71 955
30.3 903.77 954
30.3 903.74 954
30.3 903.79 954
30.3 903.84 954
30.3 903.76 954
30.3 903.66 955
30.3 903.76 954
30.3 903.82 954
30.3 903.73 955
30.3 903.81 954
30.3 903.77 954
30.3 903.74 954
30.3 903.84 954
30.3 903.72 955
30.3 903.72 955
30.3 903.77 954
30.3 903.72 955
30.3 903.76 954
30.3 903.77 954
30.3 903.79 954
30.3 903.79 954
30.3 903.74 955
30.3 903.81 954
30.3 903.71 955
30.3 903.79 954
30.3 903.74 955
30.3 903.77 954
30.3 903.69 955
30.3 903.71 955
30.3 903.84 954
30.3 903.77 954
30.3 903.76 954
30.3 903.64 955
30.3 903.72 955
30.3 903.71 955
30.3 903.81 954
30.3 903.69 955
30.3 903.61 956
30.3 903.97 952
30.3 903.85 953
30.3 903.82 954
30.3 903.76 954
30.3 903.74 955
30.3 903.64 955
30.3 903.76 954
30.3 903.90 953
30.3 903.66 955
30.3 903.72 955
30.3 903.69 955
30.3 903.74 955
30.3 903.72 955
30.3 903.76 954
30.3 903.79 954
30.3 903.79 954
30.3 903.71 955
30.3 903.75 954
30.3 903.74 954
30.3 903.72 955
30.3 903.69 955
30.3 903.85 953
30.3 903.75 954
30.3 903.79 954
30.3 903.80 954
30.3 903.72 955
30.3 903.66 955
30.3 903.87 953
30.3 903.79 954
30.3 903.71 955
30.3 903.89 953
30.3 903.80 954
30.3 903.77 954
30.3 903.72 955
30.3 903.69 955
30.3 903.75 954
30.3 903.77 954
30.3 903.95 953
30.3 903.74 955
30.3 903.69 955
30.3 903.77 954
30.3 903.79 954
30.3 903.69 955
30.3 903.93 953
30.3 903.77 954
30.3 903.69 955
30.3 903.72 955
30.3 903.72 955
30.3 903.66 955
30.3 903.80 954
30.3 903.62 956
30.3 903.82 954
30.3 903.72 955
30.3 903.90 953
30.3 903.71 955
30.3 903.72 955
30.3 903.77 954
30.3 903.79 954
30.3 903.82 954
30.3 903.92 953
30.3 903.72 955
30.3 903.80 954
30.3 903.87 953
30.3 903.75 954
30.3 903.74 955
30.3 903.75 954
30.3 903.74 955
30.3 903.69 955
30.3 903.79 954
30.3 903.75 954
30.3 903.74 955
30.3 903.70 955
30.3 903.77 954
30.3 903.77 954
30.3 903.80 954
30.3 903.80 954
30.3 903.79 954
30.3 903.72 955
30.3 903.83 954
30.3 903.77 954
30.3 903.80 954
30.3 903.72 955
30.3 903.70 955
30.3 903.74 955
30.3 903.67 955
30.3 903.74 955
30.3 903.74 955
30.3 903.72 955
30.3 903.77 954
30.3 903.79 954
30.3 903.80 954
30.3 903.72 955
30.3 903.75 954
30.3 903.83 954
30.3 903.66 955
30.3 903.74 955
30.3 903.66 955
30.3 903.70 955
30.3 903.77 954
30.3 903.80 954
30.3 903.69 955
30.3 903.83 954
30.3 903.83 954
30.3 903.87 953
30.3 903.77 954
30.3 903.83 954
30.3 903.77 954
30.3 903.83 954
30.3 903.85 953
30.3 903.87 953
30.3 903.87 953
30.3 903.83 954
30.3 903.80 954
30.3 903.77 954
30.3 903.93 953
30.3 903.96 952
30.3 903.70 955
30.3 903.90 953
30.3 903.93 953
30.3 903.83 954
30.3 903.93 953
30.3 903.87 953
30.2 903.84 954
30.2 904.01 952
30.2 903.80 954
x <HH:MM:SS> <S>
00:00:00 1552521600 
00:00:01 1552521601 
00:00:01 1552521601 
00:00:09 1552521609 
00:00:09 1552521609 
00:00:11 1552521611 
00:00:11 1552521611 
00:00:11 1552521611 
00:00:13 1552521613 
00:00:13 1552521613 
00:00:14 1552521614 
00:00:15 1552521615 
00:00:15 1552521615 
00:00:16 1552521616 
00:00:17 1552521617 
00:00:17 1552521617 
00:00:18 1552521618 
00:00:19 1552521619 
00:00:20 1552521620 
00:00:20 1552521620 
00:00:22 1552521622 
00:00:22 1552521622 
00:00:23 1552521623 
00:00:23 1552521623 
00:00:23 1552521623 
00:00:26 1552521626 
00:00:26 1552521626 
00:00:27 1552521627 
00:00:27 1552521627 
00:00:28 1552521628 
00:00:29 1552521629 
00:00:30 1552521630 
00:00:31 1552521631 
00:00:32 1552521632 
00:00:32 1552521632 
00:00:32 1552521632 
00:00:33 1552521633 
00:00:35 1552521635 
00:00:36 1552521636 
00:00:37 1552521637 
00:00:38 1552521638 
00:00:39 1552521639 
00:00:40 1552521640 
00:00:40 1552521640 
00:00:40 1552521640 
00:00:40 1552521640 
00:00:41 1552521641 
00:00:41 1552521641 
00:00:43 1552521643 
00:00:44 1552521644 
00:00:45 1552521645 
00:00:46 1552521646 
00:00:47 1552521647 
00:00:48 1552521648 
00:00:49 1552521649 
00:00:50 1552521650 
00:00:51 1552521651 
00:00:51 1552521651 
00:00:52 1552521652 
00:00:53 1552521653 
00:00:53 1552521653 
00:00:54 1552521654 
00:00:54 1552521654 
00:00:55 1552521655 
00:00:56 1552521656 
00:00:57 1552521657 
00:00:58 1552521658 
00:00:59 1552521659 
00:01:00 1552521660 
00:01:00 1552521660 
00:01:01 1552521661 
00:01:01 1552521661 
00:01:01 1552521661 
00:01:01 1552521661 
00:01:03 1552521663 
00:01:04 1552521664 
00:01:05 1552521665 
00:01:05 1552521665 
00:01:06 1552521666 
00:01:07 1552521667 
00:01:07 1552521667 
00:01:07 1552521667 
00:01:09 1552521669 
00:01:13 1552521673 
00:01:13 1552521673 
00:01:15 1552521675 
00:01:15 1552521675 
00:01:16 1552521676 
00:01:17 1552521677 
00:01:18 1552521678 
00:01:19 1552521679 
00:01:19 1552521679 
00:01:20 1552521680 
00:01:21 1552521681 
00:01:22 1552521682 
00:01:23 1552521683 
00:01:24 1552521684 
00:01:25 1552521685 
00:01:25 1552521685 
00:01:26 1552521686 
00:01:26 1552521686 
00:01:27 1552521687 
00:01:27 1552521687 
00:01:28 1552521688 
00:01:28 1552521688 
00:01:29 1552521689 
00:01:30 1552521690 
00:01:30 1552521690 
00:01:32 1552521692 
00:01:33 1552521693 
00:01:34 1552521694 
00:01:35 1552521695 
00:01:36 1552521696 
00:01:37 1552521697 
00:01:38 1552521698 
00:01:38 1552521698 
00:01:43 1552521703 
00:01:44 1552521704 
00:01:45 1552521705 
00:01:46 1552521706 
00:01:47 1552521707 
00:01:48 1552521708 
00:01:49 1552521709 
00:01:50 1552521710 
00:01:51 1552521711 
00:01:52 1552521712 
00:01:53 1552521713 
00:01:53 1552521713 
00:01:55 1552521715 
00:01:56 1552521716 
00:01:57 1552521717 
00:01:58 1552521718 
00:01:59 1552521719 
00:01:59 1552521719 
00:02:00 1552521720 
00:02:01 1552521721 
00:02:02 1552521722 
00:02:02 1552521722 
00:02:04 1552521724 
00:02:05 1552521725 
00:02:06 1552521726 
00:02:07 1552521727 
00:02:08 1552521728 
00:02:09 1552521729 
00:02:11 1552521731 
00:02:12 1552521732 
00:02:13 1552521733 
00:02:13 1552521733 
00:02:14 1552521734 
00:02:15 1552521735 
00:02:15 1552521735 
00:02:17 1552521737 
00:02:18 1552521738 
00:02:19 1552521739 
00:02:20 1552521740 
00:02:21 1552521741 
00:02:22 1552521742 
00:02:23 1552521743 
00:02:24 1552521744 
00:02:25 1552521745 
00:02:26 1552521746 
00:02:27 1552521747 
00:02:28 1552521748 
00:02:28 1552521748 
00:02:30 1552521750 
00:02:31 1552521751 
00:02:32 1552521752 
00:02:33 1552521753 
00:02:34 1552521754 
00:02:35 1552521755 
00:02:36 1552521756 
00:02:37 1552521757 
00:02:38 1552521758 
00:02:38 1552521758 
00:02:40 1552521760 
00:02:41 1552521761 
00:02:42 1552521762 
00:02:43 1552521763 
00:02:44 1552521764 
00:02:45 1552521765 
00:02:46 1552521766 
00:02:46 1552521766 
00:02:47 1552521767 
00:02:47 1552521767 
00:02:49 1552521769 
00:02:49 1552521769 
00:02:51 1552521771 
00:02:52 1552521772 
00:02:53 1552521773 
00:02:54 1552521774 
00:02:55 1552521775 
00:02:56 1552521776 
00:02:57 1552521777 
00:02:58 1552521778 
00:02:59 1552521779 
00:03:00 1552521780 
00:03:00 1552521780 
00:03:01 1552521781 
00:03:02 1552521782 
00:03:02 1552521782 
00:03:04 1552521784 
00:03:05 1552521785 
00:03:06 1552521786 
00:03:06 1552521786 
00:03:07 1552521787 
00:03:08 1552521788 
00:03:09 1552521789 
00:03:10 1552521790 
00:03:11 1552521791 
00:03:12 1552521792 
00:03:12 1552521792 
00:03:13 1552521793 
00:03:14 1552521794 
00:03:15 1552521795 
00:03:16 1552521796 
00:03:16 1552521796 
00:03:17 1552521797 
00:03:18 1552521798 
00:03:19 1552521799 
00:03:23 1552521803 
00:03:24 1552521804 
00:03:24 1552521804 
00:03:25 1552521805 
00:03:26 1552521806 
00:03:27 1552521807 
00:03:27 1552521807 
00:03:29 1552521809 
00:03:29 1552521809 
00:03:30 1552521810 
00:03:31 1552521811 
00:03:31 1552521811 
00:03:32 1552521812 
00:03:34 1552521814 
00:03:34 1552521814 
00:03:35 1552521815 
00:03:35 1552521815 
00:03:38 1552521818 
00:03:39 1552521819 
00:03:39 1552521819 
00:03:40 1552521820 
00:03:41 1552521821 
00:03:42 1552521822 
00:03:42 1552521822 
00:03:42 1552521822 
00:03:44 1552521824 
00:03:45 1552521825 
00:03:46 1552521826 
00:03:47 1552521827 
00:03:48 1552521828 
00:03:49 1552521829 
00:03:50 1552521830 
00:03:51 1552521831 
00:03:52 1552521832 
00:03:52 1552521832 
00:03:53 1552521833 
00:03:54 1552521834 
00:03:58 1552521838 
00:03:59 1552521839 
00:03:59 1552521839 
00:04:01 1552521841 
00:04:01 1552521841 
00:04:02 1552521842 
00:04:02 1552521842 
00:04:03 1552521843 
00:04:03 1552521843 
00:04:04 1552521844 
00:04:05 1552521845 
00:04:05 1552521845 
00:04:06 1552521846 
00:04:07 1552521847 
00:04:07 1552521847 
00:04:08 1552521848 
00:04:08 1552521848 
00:04:09 1552521849 
00:04:09 1552521849 
00:04:11 1552521851 
00:04:11 1552521851 
00:04:12 1552521852 
00:04:12 1552521852 
00:04:13 1552521853 
00:04:13 1552521853 
00:04:13 1552521853 
00:04:15 1552521855 
00:04:16 1552521856 
00:04:16 1552521856 
00:04:17 1552521857 
00:04:17 1552521857 
00:04:18 1552521858 
00:04:18 1552521858 
00:04:19 1552521859 
00:04:20 1552521860 
00:04:20 1552521860 
00:04:21 1552521861 
00:04:21 1552521861 
00:04:22 1552521862 
00:04:23 1552521863 
00:04:23 1552521863 
00:04:24 1552521864 
00:04:25 1552521865 
00:04:25 1552521865 
00:04:26 1552521866 
00:04:26 1552521866 
00:04:26 1552521866 
00:04:28 1552521868 
00:04:28 1552521868 
00:04:29 1552521869 
00:04:30 1552521870 
00:04:30 1552521870 
00:04:31 1552521871 
00:04:32 1552521872 
00:04:32 1552521872 
00:04:33 1552521873 
00:04:34 1552521874 
00:04:34 1552521874 
00:04:35 1552521875 
00:04:36 1552521876 
00:04:37 1552521877 
00:04:38 1552521878 
00:04:39 1552521879 
00:04:40 1552521880 
00:04:41 1552521881 
00:04:42 1552521882 
00:04:43 1552521883 
00:04:43 1552521883 
00:04:44 1552521884 
00:04:45 1552521885 
00:04:45 1552521885 
00:04:46 1552521886 
00:04:47 1552521887 
00:04:47 1552521887 
00:04:47 1552521887 
00:04:47 1552521887 
00:04:49 1552521889 
00:04:50 1552521890 
00:04:51 1552521891 
00:04:51 1552521891 
00:04:52 1552521892 
00:04:52 1552521892 
00:04:53 1552521893 
00:04:53 1552521893 
00:04:54 1552521894 
00:04:55 1552521895 
00:04:55 1552521895 
00:04:55 1552521895 
00:04:57 1552521897 
00:04:57 1552521897 
00:04:58 1552521898 
00:04:58 1552521898 
00:04:59 1552521899 
00:05:00 1552521900 
00:05:00 1552521900 
00:05:01 1552521901 
00:05:01 1552521901 
00:05:02 1552521902 
00:05:03 1552521903 
00:05:04 1552521904 
00:05:04 1552521904 
00:05:05 1552521905 
00:05:05 1552521905 
00:05:06 1552521906 
00:05:07 1552521907 
00:05:08 1552521908 
00:05:08 1552521908 
00:05:09 1552521909 
00:05:09 1552521909 
00:05:10 1552521910 
00:05:10 1552521910 
00:05:11 1552521911 
00:05:11 1552521911 
00:05:12 1552521912 
00:05:13 1552521913 
00:05:13 1552521913 
00:05:13 1552521913 
00:05:15 1552521915 
00:05:15 1552521915 
00:05:16 1552521916 
00:05:17 1552521917 
00:05:17 1552521917 
00:05:18 1552521918 
00:05:18 1552521918 
00:05:18 1552521918 
00:05:19 1552521919 
00:05:21 1552521921 
00:05:21 1552521921 
00:05:22 1552521922 
00:05:22 1552521922 
00:05:23 1552521923 
00:05:24 1552521924 
00:05:25 1552521925 
00:05:25 1552521925 
00:05:26 1552521926 
00:05:27 1552521927 
00:05:28 1552521928 
00:05:28 1552521928 
00:05:29 1552521929 
00:05:29 1552521929 
00:05:30 1552521930 
00:05:30 1552521930 
00:05:31 1552521931 
00:05:32 1552521932 
00:05:32 1552521932 
00:05:33 1552521933 
00:05:34 1552521934 
00:05:34 1552521934 
00:05:39 1552521939 
00:05:40 1552521940 
00:05:41 1552521941 
00:05:42 1552521942 
00:05:42 1552521942 
00:05:43 1552521943 
00:05:44 1552521944 
00:05:44 1552521944 
00:05:45 1552521945 
00:05:45 1552521945 
00:05:45 1552521945 
00:05:45 1552521945 
00:05:47 1552521947 
00:05:47 1552521947 
00:05:48 1552521948 
00:05:48 1552521948 
00:05:49 1552521949 
00:05:50 1552521950 
00:05:51 1552521951 
00:05:51 1552521951 
00:05:52 1552521952 
00:05:53 1552521953 
00:05:53 1552521953 
00:05:54 1552521954 
00:05:54 1552521954 
00:05:55 1552521955 
00:05:55 1552521955 
00:05:56 1552521956 
00:05:56 1552521956 
00:05:57 1552521957 
00:05:57 1552521957 
00:05:58 1552521958 
00:05:58 1552521958 
00:05:59 1552521959 
00:05:59 1552521959 
00:06:00 1552521960 
00:06:00 1552521960 
00:06:00 1552521960 
00:06:00 1552521960 
00:06:02 1552521962 
00:06:03 1552521963 
00:06:03 1552521963 
00:06:04 1552521964 
00:06:04 1552521964 
00:06:05 1552521965 
00:06:05 1552521965 
00:06:06 1552521966 
00:06:06 1552521966 
00:06:07 1552521967 
00:06:07 1552521967 
00:06:08 1552521968 
00:06:08 1552521968 
00:06:09 1552521969 
00:06:09 1552521969 
00:06:13 1552521973 
00:06:13 1552521973 
00:06:14 1552521974 
00:06:14 1552521974 
00:06:15 1552521975 
00:06:15 1552521975 
00:06:16 1552521976 
00:06:17 1552521977 
00:06:17 1552521977 
00:06:18 1552521978 
00:06:18 1552521978 
00:06:19 1552521979 
00:06:19 1552521979 
00:06:19 1552521979 
00:06:19 1552521979 
00:06:25 1552521985 
00:06:25 1552521985 
00:06:26 1552521986 
00:06:26 1552521986 
00:06:26 1552521986 
00:06:26 1552521986 
00:06:28 1552521988 
00:06:28 1552521988 
00:06:29 1552521989 
00:06:29 1552521989 
00:06:30 1552521990 
00:06:30 1552521990 
00:06:31 1552521991 
00:06:31 1552521991 
00:06:32 1552521992 
00:06:32 1552521992 
00:06:33 1552521993 
00:06:33 1552521993 
00:06:34 1552521994 
00:06:34 1552521994 
00:06:35 1552521995 
00:06:35 1552521995 
00:06:36 1552521996 
00:06:36 1552521996 
00:06:37 1552521997 
00:06:37 1552521997 
00:06:38 1552521998 
00:06:38 1552521998 
00:06:39 1552521999 
00:06:39 1552521999 
00:06:40 1552522000 
00:06:40 1552522000 
00:06:41 1552522001 
00:06:41 1552522001 
00:06:41 1552522001 
00:06:41 1552522001 
00:06:43 1552522003 
00:06:43 1552522003 
00:06:44 1552522004 
00:06:44 1552522004 
00:06:44 1552522004 
00:06:44 1552522004 
00:06:45 1552522005 
00:06:45 1552522005 
00:06:47 1552522007 
00:06:47 1552522007 
00:06:48 1552522008 
00:06:48 1552522008 
00:06:49 1552522009 
00:06:49 1552522009 
00:06:49 1552522009 
00:06:49 1552522009 
00:06:51 1552522011 
00:06:51 1552522011 
00:06:52 1552522012 
00:06:52 1552522012 
00:06:53 1552522013 
00:06:53 1552522013 
00:06:54 1552522014 
00:06:54 1552522014 
00:06:55 1552522015 
00:06:55 1552522015 
00:06:56 1552522016 
00:06:56 1552522016 
00:06:57 1552522017 
00:06:57 1552522017 
00:06:58 1552522018 
00:06:58 1552522018 
00:06:59 1552522019 
00:06:59 1552522019 
00:07:00 1552522020 
00:07:00 1552522020 
00:07:01 1552522021 
00:07:01 1552522021 
00:07:02 1552522022 
00:07:02 1552522022 
00:07:03 1552522023 
00:07:03 1552522023 
00:07:04 1552522024 
00:07:04 1552522024 
00:07:05 1552522025 
00:07:05 1552522025 
00:07:06 1552522026 
00:07:06 1552522026 
00:07:06 1552522026 
00:07:06 1552522026 
00:07:08 1552522028 
00:07:08 1552522028 
00:07:09 1552522029 
00:07:09 1552522029 
00:07:10 1552522030 
00:07:10 1552522030 
00:07:11 1552522031 
00:07:11 1552522031 
00:07:12 1552522032 
00:07:12 1552522032 
00:07:13 1552522033 
00:07:13 1552522033 
00:07:14 1552522034 
00:07:14 1552522034 
00:07:19 1552522039 
00:07:19 1552522039 
00:07:20 1552522040 
00:07:20 1552522040 
00:07:21 1552522041 
00:07:21 1552522041 
00:07:21 1552522041 
00:07:21 1552522041 
00:07:22 1552522042 
00:07:22 1552522042 
00:07:24 1552522044 
00:07:24 1552522044 
00:07:25 1552522045 
00:07:25 1552522045 
00:07:26 1552522046 
00:07:26 1552522046 
00:07:27 1552522047 
00:07:27 1552522047 
00:07:28 1552522048 
00:07:28 1552522048 
00:07:29 1552522049 
00:07:29 1552522049 
00:07:30 1552522050 
00:07:30 1552522050 
00:07:30 1552522050 
00:07:30 1552522050 
00:07:32 1552522052 
00:07:32 1552522052 
00:07:33 1552522053 
00:07:33 1552522053 
00:07:33 1552522053 
00:07:33 1552522053 
00:07:35 1552522055 
00:07:35 1552522055 
00:07:36 1552522056 
00:07:36 1552522056 
00:07:37 1552522057 
00:07:37 1552522057 
00:07:38 1552522058 
00:07:38 1552522058 
00:07:39 1552522059 
00:07:39 1552522059 
00:07:39 1552522059 
00:07:39 1552522059 
00:07:41 1552522061 
00:07:41 1552522061 
00:07:42 1552522062 
00:07:42 1552522062 
00:07:43 1552522063 
00:07:43 1552522063 
00:07:44 1552522064 
00:07:44 1552522064 
00:07:45 1552522065 
00:07:45 1552522065 
00:07:46 1552522066 
00:07:46 1552522066 
00:07:47 1552522067 
00:07:47 1552522067 
00:07:48 1552522068 
00:07:48 1552522068 
00:07:49 1552522069 
00:07:49 1552522069 
00:07:53 1552522073 
00:07:53 1552522073 
00:07:54 1552522074 
00:07:54 1552522074 
00:07:55 1552522075 
00:07:55 1552522075 
00:07:55 1552522075 
00:07:55 1552522075 
00:07:57 1552522077 
00:07:57 1552522077 
00:07:58 1552522078 
00:07:58 1552522078 
00:07:59 1552522079 
00:07:59 1552522079 
00:08:00 1552522080 
00:08:00 1552522080 
00:08:01 1552522081 
00:08:01 1552522081 
00:08:01 1552522081 
00:08:02 1552522082 
00:08:03 1552522083 
00:08:03 1552522083 
00:08:05 1552522085 
00:08:05 1552522085 
00:08:06 1552522086 
00:08:06 1552522086 
00:08:07 1552522087 
00:08:07 1552522087 
00:08:08 1552522088 
00:08:08 1552522088 
00:08:08 1552522088 
00:08:08 1552522088 
00:08:10 1552522090 
00:08:10 1552522090 
00:08:11 1552522091 
00:08:11 1552522091 
00:08:12 1552522092 
00:08:12 1552522092 
00:08:13 1552522093 
00:08:13 1552522093 
00:08:14 1552522094 
00:08:14 1552522094 
00:08:15 1552522095 
00:08:15 1552522095 
00:08:16 1552522096 
00:08:16 1552522096 
00:08:17 1552522097 
00:08:17 1552522097 
00:08:17 1552522097 
00:08:17 1552522097 
00:08:19 1552522099 
00:08:19 1552522099 
00:08:20 1552522100 
00:08:20 1552522100 
00:08:21 1552522101 
00:08:21 1552522101 
00:08:22 1552522102 
00:08:22 1552522102 
00:08:23 1552522103 
00:08:23 1552522103 
00:08:24 1552522104 
00:08:24 1552522104 
00:08:25 1552522105 
00:08:25 1552522105 
00:08:26 1552522106 
00:08:26 1552522106 
00:08:27 1552522107 
00:08:27 1552522107 
00:08:28 1552522108 
00:08:28 1552522108 
00:08:29 1552522109 
00:08:29 1552522109 
00:08:30 1552522110 
00:08:30 1552522110 
00:08:31 1552522111 
00:08:31 1552522111 
00:08:32 1552522112 
00:08:32 1552522112 
00:08:33 1552522113 
00:08:33 1552522113 
00:08:34 1552522114 
00:08:34 1552522114 
00:08:35 1552522115 
00:08:35 1552522115 
00:08:36 1552522116 
00:08:36 1552522116 
00:08:37 1552522117 
00:08:37 1552522117 
00:08:37 1552522117 
00:08:37 1552522117 
00:08:38 1552522118 
00:08:38 1552522118 
00:08:40 1552522120 
00:08:40 1552522120 
00:08:41 1552522121 
00:08:41 1552522121 
00:08:42 1552522122 
00:08:42 1552522122 
00:08:43 1552522123 
00:08:43 1552522123 
00:08:44 1552522124 
00:08:44 1552522124 
00:08:45 1552522125 
00:08:45 1552522125 
00:08:45 1552522125 
00:08:45 1552522125 
00:08:47 1552522127 
00:08:47 1552522127 
00:08:48 1552522128 
00:08:48 1552522128 
00:08:49 1552522129 
00:08:49 1552522129 
00:08:50 1552522130 
00:08:50 1552522130 
00:08:51 1552522131 
00:08:51 1552522131 
00:08:51 1552522131 
00:08:51 1552522131 
00:08:53 1552522133 
00:08:53 1552522133 
00:08:54 1552522134 
00:08:54 1552522134 
00:08:55 1552522135 
00:08:55 1552522135 
00:08:56 1552522136 
00:08:56 1552522136 
00:08:57 1552522137 
00:08:57 1552522137 
00:08:58 1552522138 
00:08:58 1552522138 
00:08:59 1552522139 
00:08:59 1552522139 
00:09:00 1552522140 
00:09:00 1552522140 
00:09:01 1552522141 
00:09:01 1552522141 
00:09:02 1552522142 
00:09:02 1552522142 
00:09:03 1552522143 
00:09:03 1552522143 
00:09:04 1552522144 
00:09:04 1552522144 
00:09:05 1552522145 
00:09:05 1552522145 
00:09:06 1552522146 
00:09:06 1552522146 
00:09:07 1552522147 
00:09:07 1552522147 
00:09:07 1552522147 
00:09:07 1552522147 
00:09:09 1552522149 
00:09:09 1552522149 
00:09:10 1552522150 
00:09:10 1552522150 
00:09:11 1552522151 
00:09:11 1552522151 
00:09:12 1552522152 
00:09:12 1552522152 
00:09:13 1552522153 
00:09:13 1552522153 
00:09:14 1552522154 
00:09:14 1552522154 
00:09:15 1552522155 
00:09:15 1552522155 
00:09:16 1552522156 
00:09:17 1552522157 
00:09:17 1552522157 
00:09:18 1552522158 
00:09:18 1552522158 
00:09:19 1552522159 
00:09:19 1552522159 
00:09:20 1552522160 
00:09:20 1552522160 
00:09:21 1552522161 
00:09:21 1552522161 
00:09:22 1552522162 
00:09:22 1552522162 
00:09:23 1552522163 
00:09:24 1552522164 
00:09:24 1552522164 
00:09:24 1552522164 
00:09:24 1552522164 
00:09:26 1552522166 
00:09:26 1552522166 
00:09:27 1552522167 
00:09:27 1552522167 
00:09:28 1552522168 
00:09:28 1552522168 
00:09:29 1552522169 
00:09:29 1552522169 
00:09:34 1552522174 
00:09:34 1552522174 
00:09:34 1552522174 
00:09:34 1552522174 
00:09:39 1552522179 
00:09:40 1552522180 
00:09:41 1552522181 
00:09:41 1552522181 
00:09:42 1552522182 
00:09:43 1552522183 
00:09:44 1552522184 
00:09:45 1552522185 
00:09:46 1552522186 
00:09:46 1552522186 
00:09:49 1552522189 
00:09:50 1552522190 
00:09:50 1552522190 
00:09:51 1552522191 
00:09:52 1552522192 
00:09:52 1552522192 
00:09:53 1552522193 
00:09:54 1552522194 
00:09:54 1552522194 
00:09:55 1552522195 
00:09:56 1552522196 
00:09:57 1552522197 
00:09:58 1552522198 
00:09:59 1552522199 
00:10:00 1552522200 
00:10:01 1552522201 
00:10:02 1552522202 
00:10:02 1552522202 
00:10:04 1552522204 
00:10:05 1552522205 
00:10:06 1552522206 
00:10:07 1552522207 
00:10:08 1552522208 
00:10:09 1552522209 
00:10:10 1552522210 
00:10:11 1552522211 
00:10:12 1552522212 
00:10:13 1552522213 
00:10:13 1552522213 
00:10:14 1552522214 
00:10:15 1552522215 
00:10:16 1552522216 
00:10:17 1552522217 
00:10:18 1552522218 
00:10:19 1552522219 
00:10:19 1552522219 
00:10:21 1552522221 
00:10:22 1552522222 
00:10:23 1552522223 
00:10:24 1552522224 
00:10:25 1552522225 
00:10:26 1552522226 
00:10:27 1552522227 
00:10:27 1552522227 
00:10:29 1552522229 
00:10:30 1552522230 
00:10:31 1552522231 
00:10:32 1552522232 
00:10:33 1552522233 
00:10:34 1552522234 
00:10:35 1552522235 
00:10:36 1552522236 
00:10:37 1552522237 
00:10:37 1552522237 
00:10:38 1552522238 
00:10:39 1552522239 
00:10:40 1552522240 
00:10:41 1552522241 
00:10:42 1552522242 
00:10:43 1552522243 
00:10:44 1552522244 
00:10:45 1552522245 
00:10:46 1552522246 
00:10:46 1552522246 
00:10:47 1552522247 
00:10:48 1552522248 
00:10:48 1552522248 
00:10:50 1552522250 
00:10:51 1552522251 
00:10:51 1552522251 
00:10:52 1552522252 
00:10:53 1552522253 
00:10:53 1552522253 
00:10:54 1552522254 
00:10:54 1552522254 
00:10:55 1552522255 
00:10:55 1552522255 
00:10:57 1552522257 
00:10:58 1552522258 
00:10:58 1552522258 
00:10:59 1552522259 
00:11:00 1552522260 
00:11:01 1552522261 
00:11:02 1552522262 
00:11:03 1552522263 
00:11:04 1552522264 
00:11:04 1552522264 
00:11:05 1552522265 
00:11:06 1552522266 
00:11:07 1552522267 
00:11:08 1552522268 
00:11:09 1552522269 
00:11:09 1552522269 
00:11:10 1552522270 
00:11:13 1552522273 
00:11:14 1552522274 
00:11:15 1552522275 
00:11:16 1552522276 
00:11:17 1552522277 
00:11:18 1552522278 
00:11:19 1552522279 
00:11:20 1552522280 
00:11:22 1552522282 
00:11:22 1552522282 
00:11:22 1552522282 
00:11:25 1552522285 
00:11:26 1552522286 
00:11:27 1552522287 
00:11:27 1552522287 
