# 1553304403
# 1553304404
# 1553304404
22572016 1202
# 1553304405
# 1553304405
17366543 2527
19425964 2851
25634674 1952
# 1553304405
# 1553304405
25589113 1580
# 1553304407
# 1553304407
12475895 2288
35085051 1614
# 1553304408
# 1553304408
11148657 965
# 1553304409
# 1553304409
56403 2711
7400536 5612
# 1553304410
# 1553304410
# 1553304410
# 1553304410
13059794 479
# 1553304412
# 1553304412
27175328 321
36318285 467
# 1553304413
# 1553304413
24014163 2606
# 1553304414
# 1553304414
# 1553304415
# 1553304415
12615232 2722
16085330 3023
# 1553304416
# 1553304416
# 1553304417
# 1553304417
140508 3504
# 1553304418
# 1553304418
14479038 2289
25347971 1888
# 1553304419
# 1553304419
2185864 3285
# 1553304420
# 1553304420
# 1553304421
# 1553304421
27586270 3248
36191887 2348
# 1553304422
# 1553304422
14609804 383
# 1553304423
# 1553304423
13310541 4376
# 1553304424
# 1553304424
6694959 1065
# 1553304425
# 1553304425
12095163 4532
# 1553304426
# 1553304426
1646208 1451
12237496 2959
# 1553304427
# 1553304427
25126983 708
# 1553304428
# 1553304428
21498889 3346
# 1553304429
# 1553304429
# 1553304430
# 1553304430
# 1553304431
# 1553304431
6608424 460
# 1553304432
# 1553304432
16333183 1362
18100466 109
# 1553304432
# 1553304432
28851376 3795
# 1553304434
# 1553304434
1237113 160
8240146 199
# 1553304435
# 1553304435
# 1553304436
# 1553304436
24601474 2940
# 1553304437
# 1553304437
# 1553304437
# 1553304437
1312860 1832
# 1553304439
# 1553304439
38475819 3725
# 1553304440
# 1553304440
# 1553304441
# 1553304441
1784480 273
16065153 3497
20871897 2461
# 1553304442
# 1553304442
25639482 384
# 1553304442
# 1553304442
24340111 3675
# 1553304444
# 1553304444
# 1553304445
# 1553304445
# 1553304446
# 1553304446
24173708 3543
# 1553304446
# 1553304446
# 1553304448
# 1553304448
7247940 2021
20450994 3201
# 1553304449
# 1553304449
9533277 614
38472973 2670
# 1553304450
# 1553304450
# 1553304451
# 1553304451
19701543 3985
25191111 2697
# 1553304451
# 1553304451
# 1553304453
# 1553304453
2813921 2407
31112605 169
# 1553304454
# 1553304454
2238274 313
# 1553304455
# 1553304455
38689087 424
# 1553304456
# 1553304456
6191508 198
32743786 3181
# 1553304457
# 1553304457
15014649 229
# 1553304458
# 1553304458
# 1553304459
# 1553304459
30925718 2152
# 1553304460
# 1553304460
28977566 130
# 1553304461
# 1553304461
# 1553304462
# 1553304462
4627694 791
# 1553304463
# 1553304463
# 1553304464
# 1553304464
# 1553304465
# 1553304465
33148264 1500
# 1553304466
# 1553304466
25351028 3832
# 1553304466
# 1553304466
21674168 102
# 1553304468
# 1553304468
# 1553304469
# 1553304469
# 1553304470
# 1553304470
# 1553304471
# 1553304471
# 1553304471
# 1553304471
# 1553304473
# 1553304473
36053782 397
# 1553304474
# 1553304474
2424059 149
# 1553304475
# 1553304475
# 1553304476
# 1553304476
# 1553304477
# 1553304477
34101441 335
# 1553304478
# 1553304478
2701617 4719
7610103 1647
# 1553304479
# 1553304479
# 1553304480
# 1553304480
# 1553304481
# 1553304481
# 1553304482
# 1553304482
# 1553304483
# 1553304483
37948509 2876
# 1553304483
# 1553304483
# 1553304485
# 1553304485
11923741 2987
32608631 492
# 1553304486
# 1553304486
# 1553304487
# 1553304487
13479823 213
22289029 426
# 1553304487
# 1553304487
# 1553304489
# 1553304489
# 1553304490
# 1553304490
# 1553304491
# 1553304491
37833265 2296
# 1553304492
# 1553304492
17378115 364
# 1553304493
# 1553304493
23026118 2477
34027771 6328
# 1553304494
# 1553304494
13659475 5512
16714916 404
# 1553304495
# 1553304495
5066575 2953
# 1553304496
# 1553304496
# 1553304497
# 1553304497
3788548 2968
15612667 3805
# 1553304498
# 1553304498
28184012 3966
# 1553304499
# 1553304499
# 1553304500
# 1553304500
17262387 2883
# 1553304501
# 1553304501
12394057 438
18099640 1055
33491311 3933
# 1553304502
# 1553304502
7879315 3459
34880862 209
# 1553304503
# 1553304503
# 1553304503
# 1553304503
# 1553304505
# 1553304505
# 1553304506
# 1553304506
1866065 139
4812385 329
# 1553304507
# 1553304507
2772578 2885
# 1553304508
# 1553304508
# 1553304509
# 1553304509
# 1553304510
# 1553304510
# 1553304511
# 1553304511
# 1553304512
# 1553304512
# 1553304513
# 1553304513
# 1553304514
# 1553304514
11086713 1180
# 1553304515
# 1553304515
7776291 3156
36285026 1123
# 1553304516
# 1553304516
18410142 2917
22375359 2402
23419304 2935
36778015 2928
# 1553304517
# 1553304517
# 1553304518
# 1553304518
# 1553304519
# 1553304519
# 1553304520
# 1553304520
# 1553304521
# 1553304521
38230465 3481
# 1553304522
# 1553304522
34348391 393
# 1553304523
# 1553304523
# 1553304524
# 1553304524
7903875 260
# 1553304525
# 1553304525
15341785 2291
# 1553304526
# 1553304526
# 1553304527
# 1553304527
# 1553304528
# 1553304528
23705845 3183
# 1553304529
# 1553304529
# 1553304530
# 1553304530
27282759 459
# 1553304531
# 1553304531
1735738 150
14831560 2359
# 1553304532
# 1553304532
21141818 206
# 1553304533
# 1553304533
# 1553304534
# 1553304534
26898266 1098
36687690 4357
# 1553304535
# 1553304535
# 1553304536
# 1553304536
# 1553304537
# 1553304537
# 1553304538
# 1553304538
# 1553304539
# 1553304539
# 1553304540
# 1553304540
# 1553304541
# 1553304541
# 1553304542
# 1553304542
# 1553304543
# 1553304543
17493898 2929
# 1553304544
# 1553304544
# 1553304545
# 1553304545
10504222 2626
# 1553304546
# 1553304546
# 1553304547
# 1553304547
# 1553304548
# 1553304548
36870754 520
# 1553304549
# 1553304549
5749489 206
19889279 178
# 1553304550
# 1553304550
33992008 168
# 1553304550
# 1553304550
5491253 3010
30429867 4823
# 1553304552
# 1553304552
# 1553304553
# 1553304553
# 1553304554
# 1553304554
# 1553304555
# 1553304555
18483268 371
# 1553304556
# 1553304556
4455421 3844
23895356 1783
35033915 362
# 1553304557
# 1553304557
# 1553304558
# 1553304558
8222957 3300
# 1553304559
# 1553304559
13039232 2267
# 1553304560
# 1553304560
24743134 485
# 1553304561
# 1553304561
13859726 2512
# 1553304562
# 1553304562
9415185 159
# 1553304563
# 1553304563
36053384 461
# 1553304564
# 1553304564
24274815 1921
39714174 2703
# 1553304565
# 1553304565
# 1553304566
# 1553304566
# 1553304567
# 1553304567
# 1553304568
# 1553304568
28236801 317
31292195 79
# 1553304569
# 1553304569
# 1553304569
# 1553304569
39779894 2440
# 1553304571
# 1553304571
# 1553304572
# 1553304572
38369419 2832
# 1553304573
# 1553304573
# 1553304574
# 1553304574
36086800 425
# 1553304575
# 1553304575
13135183 197
23393396 582
# 1553304576
# 1553304576
10536171 7200
13184177 3428
# 1553304577
# 1553304577
# 1553304578
# 1553304578
# 1553304579
# 1553304579
# 1553304580
# 1553304580
29419228 3233
# 1553304581
# 1553304581
# 1553304582
# 1553304582
1497154 361
# 1553304583
# 1553304583
# 1553304583
# 1553304583
3310107 3450
6421937 2665
# 1553304585
# 1553304585
38410251 1113
# 1553304586
# 1553304586
# 1553304587
# 1553304587
# 1553304587
# 1553304587
# 1553304589
# 1553304589
# 1553304590
# 1553304590
4996361 344
26853221 3207
# 1553304591
# 1553304591
17870092 365
# 1553304592
# 1553304592
# 1553304592
# 1553304592
29924416 832
# 1553304594
# 1553304594
317021 4642
19281555 2688
# 1553304595
# 1553304595
# 1553304596
# 1553304596
7019980 1602
18533536 123
19737820 793
31549582 841
33462811 1842
# 1553304596
# 1553304596
16048872 3680
# 1553304598
# 1553304598
7024490 435
# 1553304599
# 1553304599
# 1553304600
# 1553304600
1939866 107
# 1553304601
# 1553304601
30227908 712
36018107 4739
37547547 2703
# 1553304602
# 1553304602
18660970 6282
28174866 81
# 1553304603
# 1553304603
4892718 110
9751986 1000
# 1553304604
# 1553304604
12504225 4267
# 1553304605
# 1553304605
5503299 494
8547324 3497
# 1553304605
# 1553304605
# 1553304607
# 1553304607
7937352 3398
# 1553304608
# 1553304608
30277581 1264
# 1553304609
# 1553304609
# 1553304610
# 1553304610
# 1553304611
# 1553304611
38287526 3421
# 1553304612
# 1553304612
28502951 449
# 1553304613
# 1553304613
9782042 163
# 1553304614
# 1553304614
# 1553304615
# 1553304615
9116314 3788
# 1553304616
# 1553304616
38067217 2806
# 1553304617
# 1553304617
30522734 363
# 1553304618
# 1553304618
18192365 4017
# 1553304619
# 1553304619
25716981 695
# 1553304620
# 1553304620
3492264 1124
20695213 2546
# 1553304621
# 1553304621
38047329 3459
# 1553304622
# 1553304622
# 1553304623
# 1553304623
# 1553304624
# 1553304624
20335270 409
34118477 1137
# 1553304624
# 1553304625
# 1553304626
# 1553304626
1061584 744
39497117 1953
# 1553304627
# 1553304627
3016995 4248
23195567 271
# 1553304628
# 1553304628
# 1553304629
# 1553304629
# 1553304630
# 1553304630
24747757 1194
37383153 2275
# 1553304631
# 1553304631
# 1553304632
# 1553304632
2235025 3803
# 1553304633
# 1553304633
# 1553304634
# 1553304634
# 1553304635
# 1553304635
# 1553304636
# 1553304636
# 1553304637
# 1553304637
# 1553304638
# 1553304639
# 1553304639
# 1553304640
# 1553304640
# 1553304641
# 1553304641
# 1553304642
# 1553304642
# 1553304643
# 1553304643
# 1553304644
# 1553304644
# 1553304645
# 1553304645
# 1553304646
# 1553304646
# 1553304647
# 1553304647
# 1553304648
# 1553304648
# 1553304649
# 1553304649
# 1553304650
# 1553304650
# 1553304651
# 1553304651
# 1553304652
# 1553304652
# 1553304653
# 1553304653
# 1553304654
# 1553304654
# 1553304655
# 1553304655
# 1553304656
# 1553304656
# 1553304657
# 1553304657
# 1553304658
# 1553304658
# 1553304659
# 1553304659
# 1553304660
# 1553304660
# 1553304661
# 1553304661
# 1553304662
# 1553304662
# 1553304663
# 1553304663
# 1553304664
# 1553304664
# 1553304664
# 1553304664
# 1553304666
# 1553304666
# 1553304667
# 1553304667
# 1553304668
# 1553304668
# 1553304669
# 1553304669
# 1553304670
# 1553304670
# 1553304671
# 1553304671
# 1553304672
# 1553304672
# 1553304672
# 1553304672
# 1553304674
# 1553304674
# 1553304675
# 1553304675
# 1553304676
# 1553304676
# 1553304677
# 1553304677
# 1553304678
# 1553304678
# 1553304679
# 1553304679
# 1553304680
# 1553304680
# 1553304680
# 1553304680
# 1553304682
# 1553304682
# 1553304683
# 1553304683
# 1553304684
# 1553304684
# 1553304685
# 1553304685
# 1553304686
# 1553304686
# 1553304687
# 1553304687
# 1553304688
# 1553304688
# 1553304689
# 1553304689
# 1553304690
# 1553304690
# 1553304691
# 1553304691
# 1553304692
# 1553304692
# 1553304693
# 1553304693
# 1553304694
# 1553304694
# 1553304695
# 1553304695
# 1553304696
# 1553304696
# 1553304696
# 1553304696
8639868 180
# 1553304698
# 1553304698
11259809 1739
# 1553304699
# 1553304699
855524 129
19332512 3813
21232717 3745
# 1553304700
# 1553304700
# 1553304700
# 1553304700
# 1553304702
# 1553304702
34179835 2612
# 1553304703
# 1553304703
7754183 2240
27298648 381
# 1553304704
# 1553304704
# 1553304705
# 1553304705
30117527 777
# 1553304706
# 1553304706
2099740 920
# 1553304707
# 1553304707
105098 2209
2473290 420
9334215 3017
# 1553304708
# 1553304708
# 1553304709
# 1553304709
1445610 172
25406397 1406
# 1553304710
# 1553304710
38071303 1040
# 1553304711
# 1553304711
# 1553304712
# 1553304712
9297359 407
# 1553304713
# 1553304713
15955189 1428
# 1553304714
# 1553304714
14436456 2608
# 1553304715
# 1553304715
35058246 209
# 1553304716
# 1553304716
# 1553304717
# 1553304717
4639757 1597
# 1553304718
# 1553304718
# 1553304719
# 1553304719
27780699 1500
# 1553304720
# 1553304720
# 1553304721
# 1553304721
7483770 329
# 1553304722
# 1553304722
39262049 519
# 1553304723
# 1553304723
16991124 2585
# 1553304724
# 1553304724
13377273 149
# 1553304725
# 1553304725
10994525 2415
# 1553304726
# 1553304726
35796138 1145
# 1553304727
# 1553304727
# 1553304728
# 1553304728
35715336 295
# 1553304729
# 1553304729
# 1553304730
# 1553304730
# 1553304731
# 1553304731
22220602 3928
# 1553304732
# 1553304732
12021216 680
# 1553304733
# 1553304733
# 1553304734
# 1553304734
36046747 2229
# 1553304735
# 1553304735
# 1553304736
# 1553304736
# 1553304737
# 1553304737
11976507 263
# 1553304738
# 1553304738
35844903 339
# 1553304739
# 1553304739
36362664 1832
38022397 3147
# 1553304740
# 1553304740
20012046 227
# 1553304741
# 1553304741
# 1553304742
# 1553304742
14141608 300
17704978 458
# 1553304742
# 1553304742
# 1553304744
# 1553304744
# 1553304745
# 1553304745
# 1553304746
# 1553304746
# 1553304747
# 1553304747
9673312 84
12351895 125
22698706 227
38738282 3029
# 1553304748
# 1553304748
# 1553304749
# 1553304749
# 1553304750
# 1553304750
# 1553304751
# 1553304751
# 1553304752
# 1553304752
# 1553304753
# 1553304753
# 1553304754
# 1553304754
31160710 2552
# 1553304755
# 1553304755
# 1553304756
# 1553304756
# 1553304757
# 1553304757
13721916 481
16527182 413
# 1553304758
# 1553304758
# 1553304759
# 1553304759
# 1553304760
# 1553304760
# 1553304761
# 1553304761
26367352 2657
# 1553304762
# 1553304762
# 1553304763
# 1553304763
36829346 485
# 1553304764
# 1553304764
16032058 101
# 1553304765
# 1553304765
# 1553304766
# 1553304766
# 1553304766
20552545 380
22046132 717
36523822 3281
# 1553304768
# 1553304768
38239318 718
# 1553304769
# 1553304769
19977297 1925
35182773 1396
# 1553304770
# 1553304770
# 1553304771
# 1553304771
# 1553304772
# 1553304772
486201 415
# 1553304773
# 1553304773
9091913 2326
# 1553304774
# 1553304774
13445191 455
# 1553304775
# 1553304775
# 1553304776
# 1553304776
37391547 734
# 1553304777
# 1553304778
# 1553304778
1854734 1801
# 1553304779
# 1553304779
3386992 404
18688233 4396
33136175 3281
# 1553304780
# 1553304780
9504986 2769
# 1553304781
# 1553304781
34429186 2943
# 1553304782
# 1553304782
# 1553304783
# 1553304783
2250749 1639
# 1553304784
# 1553304784
# 1553304785
# 1553304785
25919183 347
35172023 510
# 1553304786
# 1553304786
30892145 1144
# 1553304787
# 1553304787
11584689 141
18460143 2543
# 1553304788
# 1553304788
14967864 3730
18009792 2932
# 1553304789
# 1553304789
8952565 207
27900827 2247
# 1553304790
# 1553304790
# 1553304791
# 1553304791
6006985 2031
# 1553304792
# 1553304792
4607526 1471
# 1553304793
# 1553304793
# 1553304794
# 1553304794
3812261 990
15707294 4168
38040070 3321
# 1553304795
# 1553304795
# 1553304796
# 1553304796
# 1553304797
# 1553304797
# 1553304798
# 1553304798
# 1553304799
# 1553304799
3653229 148
9738914 354
# 1553304800
# 1553304800
34924157 125
# 1553304801
30533960 3195
34577592 470
# 1553304802
# 1553304802
6195429 193
19466266 5263
# 1553304803
# 1553304803
# 1553304804
# 1553304804
3343107 105
# 1553304805
# 1553304805
18983849 317
32020980 110
# 1553304806
# 1553304806
11131705 3998
# 1553304807
22132813 101
# 1553304808
# 1553304808
28122293 112
30564327 415
# 1553304809
# 1553304809
6542007 551
10827817 3875
# 1553304810
5746116 153
23920180 395
33429704 2644
# 1553304811
4864715 4574
# 1553304812
# 1553304812
# 1553304813
# 1553304813
11282902 4585
# 1553304814
# 1553304814
39487551 354
# 1553304815
# 1553304815
28917551 2679
# 1553304816
14943457 525
# 1553304817
# 1553304817
10172521 1694
21997692 5740
27110010 3183
# 1553304817
# 1553304817
21559392 557
# 1553304819
# 1553304819
# 1553304820
# 1553304820
15395181 224
26259600 1297
36261837 1798
# 1553304821
# 1553304821
10763492 387
22760110 154
27150573 186
# 1553304822
# 1553304822
28220634 2693
39537009 1478
# 1553304823
# 1553304824
# 1553304824
# 1553304825
# 1553304826
# 1553304826
# 1553304827
# 1553304827
481241 587
34343123 2282
# 1553304828
# 1553304829
11303998 3722
# 1553304830
# 1553304830
5228893 136
# 1553304831
19284746 567
20117020 911
# 1553304832
10822232 6869
# 1553304833
# 1553304833
19237758 353
20709137 141
# 1553304834
# 1553304834
15113708 2603
# 1553304835
6497774 1164
9603452 503
# 1553304836
237370 3023
# 1553304837
# 1553304837
5970197 133
37005086 2756
# 1553304837
# 1553304839
20304873 1778
# 1553304840
# 1553304841
# 1553304842
33159743 3515
# 1553304843
# 1553304843
32316037 444
36276371 153
# 1553304843
6685516 2444
14600344 3487
36649884 250
# 1553304845
826130 176
1344147 1563
# 1553304846
# 1553304846
8326860 3099
# 1553304847
12842357 4007
# 1553304848
35097924 177
38518420 79
# 1553304848
# 1553304850
# 1553304850
# 1553304851
20084334 2862
37707036 603
# 1553304852
# 1553304853
# 1553304853
32181508 99
# 1553304853
32250790 2277
# 1553304855
16755266 440
24072111 337
32132333 2640
37394834 2818
# 1553304856
# 1553304856
29852758 417
# 1553304857
# 1553304857
32369334 3408
# 1553304858
33222252 826
# 1553304859
# 1553304859
10964244 72
29141506 412
# 1553304861
# 1553304862
# 1553304863
36625366 136
# 1553304864
8015010 3098
30465291 2694
# 1553304865
# 1553304866
14503030 5550
25163902 3250
# 1553304867
2767478 88
# 1553304868
13527273 4739
24898918 560
# 1553304869
# 1553304869
# 1553304869
# 1553304869
# 1553304871
# 1553304871
4704157 5056
14162803 2887
# 1553304872
20855149 4477
# 1553304873
25012994 1249
# 1553304874
39722051 2142
# 1553304875
31152859 1448
# 1553304876
# 1553304877
# 1553304878
24423107 160
36865237 330
# 1553304879
33152991 3134
39577750 190
# 1553304880
5945457 122
# 1553304881
# 1553304882
14837852 3768
# 1553304883
21585041 113
# 1553304883
# 1553304885
# 1553304886
# 1553304887
# 1553304888
11612621 239
# 1553304889
32836109 3232
# 1553304890
# 1553304891
24940004 1867
26963248 210
27459488 789
# 1553304892
# 1553304893
1632736 1317
3560197 2193
18917144 454
# 1553304894
16305916 4050
# 1553304895
1554643 497
30867073 3848
# 1553304896
3037258 2802
22920583 157
# 1553304897
1030858 916
# 1553304898
# 1553304898
174746 3373
8835565 168
# 1553304899
10467577 3028
24644904 2348
28826543 1579
37325798 1252
# 1553304900
# 1553304901
3480805 1498
9675868 717
# 1553304902
23576542 2977
29318863 1819
# 1553304903
25806928 428
# 1553304904
# 1553304905
34228588 1838
# 1553304906
25531490 1349
# 1553304907
12406538 951
# 1553304908
9038131 483
12491403 186
21303988 173
32361445 3297
# 1553304909
# 1553304909
# 1553304910
# 1553304911
# 1553304912
21298799 1422
# 1553304913
18550016 864
29630526 203
38264719 3497
# 1553304914
# 1553304914
# 1553304915
1714931 951
# 1553304916
# 1553304917
5474499 2372
13139577 2483
29472450 3408
# 1553304918
7556470 2114
16738528 701
# 1553304919
# 1553304920
# 1553304921
# 1553304922
# 1553304923
33532944 1734
# 1553304924
# 1553304925
10292983 2780
# 1553304926
# 1553304927
8893735 3238
34170965 429
# 1553304928
# 1553304929
22887638 211
# 1553304930
8219388 3474
# 1553304931
8034991 244
8661998 226
# 1553304932
# 1553304933
# 1553304934
31946406 297
# 1553304935
4004653 1890
25836556 3328
30996922 2469
# 1553304936
# 1553304937
# 1553304938
22282647 2672
# 1553304939
# 1553304940
27733909 4202
33557213 334
# 1553304941
# 1553304942
# 1553304943
# 1553304944
34867529 403
4131182 2575
# 1553304946
35233700 764
# 1553304947
22005916 157
# 1553304948
# 1553304949
14281300 1303
39676609 3365
# 1553304950
# 1553304951
# 1553304952
6396667 1132
# 1553304953
# 1553304954
6850879 3770
# 1553304954
26110907 2562
# 1553304956
33386430 1911
# 1553304957
3952337 4361
# 1553304958
# 1553304959
# 1553304960
# 1553304961
# 1553304962
# 1553304963
27942658 701
34823081 2663
# 1553304964
# 1553304965
18528435 2742
31037807 303
# 1553304966
35080538 2994
# 1553304967
# 1553304967
12541153 3008
33730186 246
# 1553304969
# 1553304970
# 1553304971
8897940 1631
33998029 1307
# 1553304972
27745295 486
# 1553304973
9449421 1870
20737460 3696
# 1553304974
28040671 1135
# 1553304975
10291835 905
# 1553304976
7158182 951
# 1553304977
9454309 110
# 1553304978
37170119 1777
# 1553304979
# 1553304980
15062139 2857
23014976 1572
# 1553304981
# 1553304982
2857974 6337
# 1553304983
25844521 2228
# 1553304984
37842734 1643
# 1553304985
70291 3440
# 1553304986
3811332 461
# 1553304987
14228914 297
31749573 287
# 1553304988
20950240 3932
26843537 1220
# 1553304989
# 1553304990
11967264 536
# 1553304991
# 1553304992
17865806 254
# 1553304992
14675566 796
# 1553304994
34381410 3561
# 1553304995
# 1553304996
22923801 2869
# 1553304997
# 1553304998
37074542 1789
# 1553304999
22789042 580
25284707 171
# 1553305000
# 1553305001
# 1553305002
# 1553305003
21372601 375
# 1553305004
# 1553305005
1212268 1833
2940525 3323
22355352 285
# 1553305006
9794125 1653
26267356 3653
# 1553305007
# 1553305008
3499035 2378
# 1553305009
1003341 273
# 1553305010
2084509 201
# 1553305011
# 1553305012
# 1553305012
# 1553305013
# 1553305014
2232680 1266
30306067 3788
# 1553305015
# 1553305015
15942582 408
35729456 550
# 1553305016
# 1553305016
# 1553305017
# 1553305017
8857470 350
32702184 859
# 1553305018
19262712 2180
# 1553305019
# 1553305019
# 1553305020
# 1553305021
# 1553305021
# 1553305022
306721 1349
# 1553305023
3029332 3847
28252188 2864
# 1553305024
# 1553305024
3002286 94
# 1553305025
# 1553305025
6900447 2234
# 1553305026
# 1553305026
35747371 217
# 1553305027
# 1553305027
14290939 163
# 1553305028
18577717 3668
22674930 956
# 1553305029
# 1553305029
23849723 3564
# 1553305030
# 1553305030
# 1553305031
# 1553305031
8236973 3688
# 1553305032
# 1553305032
12605931 456
33319949 4169
# 1553305033
# 1553305033
# 1553305034
# 1553305034
35112365 1321
# 1553305035
# 1553305035
# 1553305036
# 1553305036
# 1553305037
# 1553305037
# 1553305038
# 1553305038
# 1553305039
# 1553305039
20675572 478
33377894 2142
# 1553305040
# 1553305040
940384 3707
1894528 2885
25399273 490
# 1553305041
# 1553305041
14158047 382
# 1553305042
# 1553305042
# 1553305043
# 1553305043
# 1553305044
# 1553305044
# 1553305045
# 1553305045
28293659 114
30603757 5050
# 1553305046
# 1553305046
# 1553305047
# 1553305047
# 1553305048
# 1553305048
16748504 3784
# 1553305049
# 1553305049
# 1553305050
# 1553305050
# 1553305051
# 1553305051
11747272 2682
23689875 1380
24417536 662
# 1553305052
# 1553305052
29031749 607
# 1553305053
# 1553305053
2014747 3090
24295234 3981
# 1553305054
# 1553305054
1699675 1347
15959040 261
27414277 3709
# 1553305055
# 1553305055
# 1553305056
# 1553305056
# 1553305057
# 1553305057
27205236 1023
# 1553305057
# 1553305057
25860592 2981
# 1553305059
# 1553305059
36007802 1863
# 1553305060
# 1553305060
24528152 388
# 1553305061
# 1553305061
# 1553305062
# 1553305062
# 1553305063
# 1553305063
# 1553305064
# 1553305064
# 1553305065
# 1553305065
39869950 208
# 1553305066
# 1553305066
# 1553305067
# 1553305067
# 1553305068
# 1553305068
# 1553305069
# 1553305069
# 1553305070
# 1553305070
# 1553305071
# 1553305071
# 1553305072
# 1553305072
# 1553305072
# 1553305072
33217219 7077
# 1553305074
# 1553305074
# 1553305075
# 1553305075
# 1553305076
# 1553305076
17832366 3218
25964478 1752
# 1553305077
# 1553305077
# 1553305078
# 1553305078
1476703 4063
17112935 2345
22876051 1722
# 1553305079
# 1553305079
3233129 187
4233822 94
# 1553305080
# 1553305080
# 1553305081
# 1553305081
# 1553305082
# 1553305082
14698535 298
28282689 1836
31802728 522
# 1553305083
# 1553305083
# 1553305084
# 1553305084
# 1553305085
# 1553305085
1859331 6027
# 1553305086
# 1553305086
806223 450
15075518 2146
# 1553305087
# 1553305087
# 1553305088
# 1553305088
# 1553305089
# 1553305089
# 1553305090
# 1553305090
# 1553305091
# 1553305091
# 1553305092
# 1553305092
7363759 1703
# 1553305092
# 1553305092
7072046 884
20437115 3065
24652494 4550
# 1553305094
# 1553305094
13588651 402
# 1553305095
# 1553305095
556038 4269
4746894 3026
23047605 391
# 1553305096
# 1553305096
# 1553305097
# 1553305097
# 1553305098
11788515 7893
# 1553305099
# 1553305099
# 1553305100
# 1553305100
# 1553305101
# 1553305101
12682265 3397
# 1553305101
# 1553305102
# 1553305103
# 1553305103
# 1553305104
# 1553305104
# 1553305105
6426700 2428
33634941 85
35212859 3223
37690717 1879
# 1553305106
# 1553305106
# 1553305107
# 1553305107
# 1553305108
# 1553305108
11156452 3482
# 1553305108
# 1553305108
9338416 340
# 1553305110
# 1553305110
34442940 2359
# 1553305111
# 1553305111
36577048 4934
# 1553305112
# 1553305113
39039104 3422
# 1553305114
# 1553305114
38963703 416
# 1553305115
28252511 948
33807504 3174
# 1553305116
390614 2321
# 1553305117
7693891 2836
# 1553305118
# 1553305119
# 1553305119
1409078 3507
7408094 4322
# 1553305120
38252189 4181
# 1553305121
# 1553305122
36579885 374
# 1553305123
# 1553305124
# 1553305125
609474 117
# 1553305125
13205364 262
# 1553305127
16772018 3185
# 1553305128
# 1553305129
22259005 134
# 1553305130
20572559 3393
# 1553305131
15620099 5243
33098277 403
36746500 2907
# 1553305132
# 1553305133
# 1553305134
# 1553305135
9555358 3487
18512895 3592
# 1553305136
# 1553305137
17059866 3456
# 1553305138
4239356 381
21010898 2997
# 1553305139
5675318 1559
# 1553305140
# 1553305141
# 1553305142
12348744 3255
18971258 302
# 1553305143
13437992 3287
23837085 2976
37154380 3567
# 1553305143
23079986 927
27037202 388
# 1553305145
# 1553305146
26786739 3629
# 1553305147
37698709 258
# 1553305148
# 1553305148
# 1553305150
38822452 230
# 1553305151
# 1553305152
23203583 1140
# 1553305153
10645337 2977
# 1553305154
17541809 202
23393241 552
# 1553305155
# 1553305156
# 1553305157
25956215 167
# 1553305158
8268801 306
26495997 2699
35260895 985
# 1553305159
# 1553305160
# 1553305161
13450282 647
24678100 298
# 1553305162
36934661 552
# 1553305163
18315674 4705
# 1553305164
# 1553305164
5332981 4574
23479894 2250
37629342 262
# 1553305166
# 1553305167
# 1553305168
37473379 3471
# 1553305169
39940277 5230
# 1553305169
31161162 494
# 1553305171
17092406 248
# 1553305172
14625320 2948
# 1553305173
# 1553305173
16611495 2256
# 1553305174
22202068 73
25701542 380
# 1553305175
# 1553305176
6242286 4986
24119824 947
# 1553305177
# 1553305178
9680355 349
18395077 2179
20680398 4102
22956553 4011
37530120 2663
# 1553305179
30148649 136
# 1553305180
5687221 5060
# 1553305181
# 1553305182
29637915 460
37108355 416
# 1553305183
4951184 493
# 1553305184
# 1553305185
1143561 183
# 1553305186
25988895 137
# 1553305186
16448112 2776
17557964 2928
38661036 921
# 1553305188
22432961 167
35224283 2645
# 1553305189
# 1553305190
7763705 137
15975219 1090
18256812 155
# 1553305191
# 1553305192
5397154 394
# 1553305192
# 1553305192
# 1553305194
18935449 3040
22323431 1359
# 1553305195
16477611 1480
25497562 4347
# 1553305196
37522800 4213
# 1553305197
547344 312
33675018 1488
# 1553305198
# 1553305198
8478009 368
# 1553305199
# 1553305199
# 1553305200
# 1553305201
# 1553305201
# 1553305202
# 1553305203
# 1553305203
5358097 373
# 1553305204
# 1553305204
12488168 668
# 1553305205
8507226 667
# 1553305206
# 1553305206
20900354 244
# 1553305207
# 1553305207
31457456 4765
# 1553305208
15613084 109
# 1553305209
# 1553305209
9182399 4056
# 1553305210
# 1553305210
15243678 210
# 1553305211
# 1553305211
# 1553305212
# 1553305212
9930459 3349
# 1553305213
# 1553305213
28373603 545
31804369 197
# 1553305214
# 1553305214
37927614 345
# 1553305215
# 1553305215
29198667 913
# 1553305216
# 1553305216
6307646 1653
18285951 764
38517726 411
# 1553305217
# 1553305217
# 1553305218
# 1553305218
# 1553305219
# 1553305219
# 1553305220
# 1553305220
22018187 2147
# 1553305221
# 1553305221
22521143 78
# 1553305222
# 1553305222
23944274 2487
# 1553305223
# 1553305223
4185298 289
# 1553305224
# 1553305224
15766096 797
# 1553305225
# 1553305225
# 1553305226
# 1553305226
# 1553305227
# 1553305227
6028955 2711
10494988 1139
